==PROF== Connected to process 44788 (/mnt/c/Users/hamdy/cuda_course/section004/02vectoradd)
Execution time: 1806.218994 milliseconds
==PROF== Disconnected from process 44788
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.peak_sustained","","1"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.peak_sustained_active","","1369217.63"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.peak_sustained_active.per_second","","1396021239.37"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.peak_sustained_elapsed","","1382634.95"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.peak_sustained_elapsed.per_second","","1409701210.61"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.per_cycle_active","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.per_cycle_elapsed","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.max.per_second","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.pct_of_peak_sustained_active","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.peak_sustained","","1"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.peak_sustained_active","","1369217.63"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.peak_sustained_active.per_second","","1396021239.37"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.peak_sustained_elapsed","","1382634.95"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.peak_sustained_elapsed.per_second","","1409701210.61"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.per_cycle_active","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.per_cycle_elapsed","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.min.per_second","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_active","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.peak_sustained","","38"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.peak_sustained_active","","52030270"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.peak_sustained_active.per_second","","53048807096.25"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.peak_sustained_elapsed","","52540128"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.peak_sustained_elapsed.per_second","","53568646003.26"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.per_cycle_active","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.per_cycle_elapsed","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_access.sum.per_second","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.pct_of_peak_sustained_active","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.peak_sustained","","1"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.peak_sustained_active","","1369217.63"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.peak_sustained_active.per_second","","1396021239.37"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.peak_sustained_elapsed","","1382634.95"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.peak_sustained_elapsed.per_second","","1409701210.61"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.per_cycle_active","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.per_cycle_elapsed","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.avg.per_second","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.pct_of_peak_sustained_active","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.peak_sustained","","1"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.peak_sustained_active","","1369217.63"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.peak_sustained_active.per_second","","1396021239.37"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.peak_sustained_elapsed","","1382634.95"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.peak_sustained_elapsed.per_second","","1409701210.61"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.per_cycle_active","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.per_cycle_elapsed","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.max.per_second","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.pct_of_peak_sustained_active","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.peak_sustained","","1"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.peak_sustained_active","","1369217.63"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.peak_sustained_active.per_second","","1396021239.37"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.peak_sustained_elapsed","","1382634.95"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.peak_sustained_elapsed.per_second","","1409701210.61"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.per_cycle_active","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.per_cycle_elapsed","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.min.per_second","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_active","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.peak_sustained","","38"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.peak_sustained_active","","52030270"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.peak_sustained_active.per_second","","53048807096.25"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.peak_sustained_elapsed","","52540128"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.peak_sustained_elapsed.per_second","","53568646003.26"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.per_cycle_active","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.per_cycle_elapsed","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldgsts_cache_bypass.sum.per_second","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.pct_of_peak_sustained_active","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.peak_sustained","","1"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.peak_sustained_active","","1369217.63"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.peak_sustained_active.per_second","","1396021239.37"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.peak_sustained_elapsed","","1382634.95"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.peak_sustained_elapsed.per_second","","1409701210.61"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.per_cycle_active","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.per_cycle_elapsed","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.avg.per_second","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max","","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max.pct_of_peak_sustained_active","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max.pct_of_peak_sustained_elapsed","%","0"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max.peak_sustained","","1"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max.peak_sustained_active","","1369217.63"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max.peak_sustained_active.per_second","","1396021239.37"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max.peak_sustained_elapsed","","1382634.95"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max.peak_sustained_elapsed.per_second","","1409701210.61"
"0","44788","02vectoradd","127.0.0.1","vectorAdd(int *, int *, int *, int)","1","7","(96, 1, 1)","(349526, 1, 1)","0","8.6","Command line profiler metrics","sm__sass_l1tex_data_pipe_lsu_wavefronts_mem_shared_op_ldsm.max.per_cycle_active","","0"
